UserRank,UserID,MonthIndex,MonthDate,ActivityCount
19,13975,61,2013-09,164
20,34217,61,2013-09,34
21,66106,61,2013-09,116
22,1730,61,2013-09,14
23,36512,61,2013-09,181
24,538,61,2013-09,5
25,17097,61,2013-09,84
26,46394,61,2013-09,445
28,9410,61,2013-09,85
29,92571,61,2013-09,59
30,18359,61,2013-09,15
31,105,61,2013-09,18
32,3363,61,2013-09,9
33,45646,61,2013-09,47
34,11360,61,2013-09,47
35,38551,61,2013-09,62
36,7717,61,2013-09,63
37,73799,61,2013-09,65
38,59,61,2013-09,6
39,58821,61,2013-09,59
40,4441,61,2013-09,1
41,6544,61,2013-09,27
42,73672,61,2013-09,158
43,6515,61,2013-09,54
44,25673,61,2013-09,132
46,31852,61,2013-09,56
47,479,61,2013-09,47
49,27547,61,2013-09,24
50,14456,61,2013-09,3
51,1593,61,2013-09,61
52,419,61,2013-09,3
53,31423,61,2013-09,2
55,5206,61,2013-09,24
56,46216,61,2013-09,80
57,28308,61,2013-09,131
58,2505,61,2013-09,10
59,15578,61,2013-09,10
61,6759,61,2013-09,10
63,31770,61,2013-09,61
65,410,61,2013-09,4
66,3673,61,2013-09,9
67,4712,61,2013-09,11
68,9740,61,2013-09,114
69,102,61,2013-09,4
70,15269,61,2013-09,9
71,5443,61,2013-09,3
72,25587,61,2013-09,68
73,27592,61,2013-09,13
74,17350,61,2013-09,98
75,40261,61,2013-09,5
76,385,61,2013-09,2
77,13797,61,2013-09,8
78,56459,61,2013-09,38
79,3984,61,2013-09,8
80,79334,61,2013-09,56
81,11339,61,2013-09,1
82,64585,61,2013-09,110
83,31889,61,2013-09,2
84,33261,61,2013-09,29
86,619,61,2013-09,4
88,578,61,2013-09,2
89,2556,61,2013-09,6
90,7453,61,2013-09,16
91,3271,61,2013-09,4
92,15981,61,2013-09,24
93,39581,61,2013-09,2
94,25565,61,2013-09,1
95,29677,61,2013-09,24
96,78033,61,2013-09,104
99,10618,61,2013-09,2
0,38708,62,2013-10,877
1,7355,62,2013-10,309
2,16397,62,2013-10,171
3,13231,62,2013-10,2
5,818,62,2013-10,103
6,3515,62,2013-10,282
7,3012,62,2013-10,255
8,54102,62,2013-10,2
9,47728,62,2013-10,219
10,36530,62,2013-10,138
11,67188,62,2013-10,409
12,7165,62,2013-10,39
14,7764,62,2013-10,27
15,57081,62,2013-10,199
16,1368,62,2013-10,237
17,38342,62,2013-10,62
18,1733,62,2013-10,6
19,13975,62,2013-10,156
20,34217,62,2013-10,129
21,66106,62,2013-10,136
22,1730,62,2013-10,32
23,36512,62,2013-10,135
24,538,62,2013-10,6
25,17097,62,2013-10,119
26,46394,62,2013-10,204
28,9410,62,2013-10,51
29,92571,62,2013-10,530
30,18359,62,2013-10,32
31,105,62,2013-10,2
32,3363,62,2013-10,12
33,45646,62,2013-10,13
34,11360,62,2013-10,193
35,38551,62,2013-10,23
36,7717,62,2013-10,4
37,73799,62,2013-10,42
38,59,62,2013-10,6
39,58821,62,2013-10,74
40,4441,62,2013-10,1
41,6544,62,2013-10,25
42,73672,62,2013-10,51
43,6515,62,2013-10,88
44,25673,62,2013-10,67
46,31852,62,2013-10,82
47,479,62,2013-10,55
49,27547,62,2013-10,3
51,1593,62,2013-10,52
52,419,62,2013-10,1
53,31423,62,2013-10,23
55,5206,62,2013-10,37
56,46216,62,2013-10,38
57,28308,62,2013-10,36
58,2505,62,2013-10,2
59,15578,62,2013-10,9
61,6759,62,2013-10,25
62,740,62,2013-10,3
63,31770,62,2013-10,35
66,3673,62,2013-10,7
67,4712,62,2013-10,2
68,9740,62,2013-10,51
69,102,62,2013-10,16
70,15269,62,2013-10,2
71,5443,62,2013-10,5
72,25587,62,2013-10,74
73,27592,62,2013-10,5
74,17350,62,2013-10,130
75,40261,62,2013-10,2
76,385,62,2013-10,1
77,13797,62,2013-10,5
78,56459,62,2013-10,52
79,3984,62,2013-10,12
80,79334,62,2013-10,53
81,11339,62,2013-10,3
82,64585,62,2013-10,28
83,31889,62,2013-10,3
84,33261,62,2013-10,83
86,619,62,2013-10,2
88,578,62,2013-10,3
89,2556,62,2013-10,11
90,7453,62,2013-10,13
91,3271,62,2013-10,9
92,15981,62,2013-10,16
93,39581,62,2013-10,7
94,25565,62,2013-10,4
95,29677,62,2013-10,3
96,78033,62,2013-10,96
97,10706,62,2013-10,1
99,10618,62,2013-10,10
0,38708,63,2013-11,534
1,7355,63,2013-11,310
2,16397,63,2013-11,246
3,13231,63,2013-11,1
5,818,63,2013-11,87
6,3515,63,2013-11,260
7,3012,63,2013-11,155
8,54102,63,2013-11,6
9,47728,63,2013-11,148
10,36530,63,2013-11,145
11,67188,63,2013-11,206
12,7165,63,2013-11,24
14,7764,63,2013-11,38
15,57081,63,2013-11,117
16,1368,63,2013-11,246
17,38342,63,2013-11,75
18,1733,63,2013-11,5
19,13975,63,2013-11,185
20,34217,63,2013-11,63
21,66106,63,2013-11,209
22,1730,63,2013-11,16
23,36512,63,2013-11,105
24,538,63,2013-11,7
25,17097,63,2013-11,96
26,46394,63,2013-11,142
28,9410,63,2013-11,76
29,92571,63,2013-11,536
30,18359,63,2013-11,7
32,3363,63,2013-11,3
33,45646,63,2013-11,21
34,11360,63,2013-11,76
35,38551,63,2013-11,25
36,7717,63,2013-11,22
37,73799,63,2013-11,185
38,59,63,2013-11,6
39,58821,63,2013-11,135
40,4441,63,2013-11,1
41,6544,63,2013-11,41
42,73672,63,2013-11,107
43,6515,63,2013-11,21
44,25673,63,2013-11,56
45,97043,63,2013-11,3
46,31852,63,2013-11,48
47,479,63,2013-11,45
49,27547,63,2013-11,15
50,14456,63,2013-11,4
51,1593,63,2013-11,45
52,419,63,2013-11,3
53,31423,63,2013-11,3
55,5206,63,2013-11,26
56,46216,63,2013-11,24
57,28308,63,2013-11,57
58,2505,63,2013-11,11
59,15578,63,2013-11,8
61,6759,63,2013-11,12
62,740,63,2013-11,2
63,31770,63,2013-11,13
65,410,63,2013-11,1
66,3673,63,2013-11,17
67,4712,63,2013-11,4
68,9740,63,2013-11,80
69,102,63,2013-11,1
70,15269,63,2013-11,4
71,5443,63,2013-11,85
72,25587,63,2013-11,79
73,27592,63,2013-11,7
74,17350,63,2013-11,85
75,40261,63,2013-11,8
77,13797,63,2013-11,10
78,56459,63,2013-11,37
79,3984,63,2013-11,12
80,79334,63,2013-11,45
81,11339,63,2013-11,5
82,64585,63,2013-11,140
84,33261,63,2013-11,6
86,619,63,2013-11,1
88,578,63,2013-11,24
89,2556,63,2013-11,7
90,7453,63,2013-11,7
91,3271,63,2013-11,17
92,15981,63,2013-11,1
93,39581,63,2013-11,1
95,29677,63,2013-11,3
96,78033,63,2013-11,105
97,10706,63,2013-11,2
99,10618,63,2013-11,1
0,38708,64,2013-12,461
1,7355,64,2013-12,369
2,16397,64,2013-12,180
3,13231,64,2013-12,1
5,818,64,2013-12,49
6,3515,64,2013-12,110
7,3012,64,2013-12,177
8,54102,64,2013-12,3
9,47728,64,2013-12,219
10,36530,64,2013-12,109
11,67188,64,2013-12,265
12,7165,64,2013-12,39
14,7764,64,2013-12,37
15,57081,64,2013-12,93
16,1368,64,2013-12,572
17,38342,64,2013-12,63
18,1733,64,2013-12,6
19,13975,64,2013-12,72
20,34217,64,2013-12,58
21,66106,64,2013-12,117
22,1730,64,2013-12,8
23,36512,64,2013-12,128
24,538,64,2013-12,4
25,17097,64,2013-12,92
26,46394,64,2013-12,107
28,9410,64,2013-12,41
29,92571,64,2013-12,693
30,18359,64,2013-12,9
31,105,64,2013-12,3
32,3363,64,2013-12,15
33,45646,64,2013-12,140
34,11360,64,2013-12,49
35,38551,64,2013-12,27
36,7717,64,2013-12,10
37,73799,64,2013-12,241
38,59,64,2013-12,8
39,58821,64,2013-12,88
40,4441,64,2013-12,1
41,6544,64,2013-12,17
42,73672,64,2013-12,119
43,6515,64,2013-12,15
44,25673,64,2013-12,116
45,97043,64,2013-12,1
46,31852,64,2013-12,79
47,479,64,2013-12,83
49,27547,64,2013-12,11
50,14456,64,2013-12,6
51,1593,64,2013-12,40
53,31423,64,2013-12,13
55,5206,64,2013-12,9
56,46216,64,2013-12,99
57,28308,64,2013-12,54
58,2505,64,2013-12,8
59,15578,64,2013-12,6
61,6759,64,2013-12,18
62,740,64,2013-12,2
63,31770,64,2013-12,19
64,52651,64,2013-12,4
66,3673,64,2013-12,16
67,4712,64,2013-12,6
68,9740,64,2013-12,32
69,102,64,2013-12,1
70,15269,64,2013-12,3
71,5443,64,2013-12,40
72,25587,64,2013-12,50
73,27592,64,2013-12,7
74,17350,64,2013-12,101
75,40261,64,2013-12,23
76,385,64,2013-12,4
77,13797,64,2013-12,6
78,56459,64,2013-12,72
79,3984,64,2013-12,31
80,79334,64,2013-12,116
81,11339,64,2013-12,12
82,64585,64,2013-12,74
83,31889,64,2013-12,2
84,33261,64,2013-12,20
86,619,64,2013-12,5
87,13118,64,2013-12,42
88,578,64,2013-12,8
89,2556,64,2013-12,1
90,7453,64,2013-12,8
91,3271,64,2013-12,5
92,15981,64,2013-12,1
95,29677,64,2013-12,3
96,78033,64,2013-12,85
97,10706,64,2013-12,3
99,10618,64,2013-12,15
0,38708,65,2014-01,911
1,7355,65,2014-01,332
2,16397,65,2014-01,218
5,818,65,2014-01,75
6,3515,65,2014-01,275
7,3012,65,2014-01,239
8,54102,65,2014-01,7
9,47728,65,2014-01,107
10,36530,65,2014-01,152
11,67188,65,2014-01,184
12,7165,65,2014-01,45
14,7764,65,2014-01,27
15,57081,65,2014-01,136
16,1368,65,2014-01,243
17,38342,65,2014-01,93
18,1733,65,2014-01,38
19,13975,65,2014-01,141
20,34217,65,2014-01,41
21,66106,65,2014-01,80
22,1730,65,2014-01,18
23,36512,65,2014-01,35
24,538,65,2014-01,10
25,17097,65,2014-01,169
26,46394,65,2014-01,347
28,9410,65,2014-01,87
29,92571,65,2014-01,554
30,18359,65,2014-01,12
31,105,65,2014-01,21
32,3363,65,2014-01,3
33,45646,65,2014-01,186
34,11360,65,2014-01,71
35,38551,65,2014-01,7
36,7717,65,2014-01,45
37,73799,65,2014-01,76
38,59,65,2014-01,5
39,58821,65,2014-01,38
40,4441,65,2014-01,1
41,6544,65,2014-01,1
42,73672,65,2014-01,212
43,6515,65,2014-01,12
44,25673,65,2014-01,33
46,31852,65,2014-01,30
47,479,65,2014-01,42
49,27547,65,2014-01,42
51,1593,65,2014-01,47
52,419,65,2014-01,13
55,5206,65,2014-01,8
56,46216,65,2014-01,96
57,28308,65,2014-01,65
58,2505,65,2014-01,7
59,15578,65,2014-01,4
61,6759,65,2014-01,15
62,740,65,2014-01,3
63,31770,65,2014-01,11
64,52651,65,2014-01,149
65,410,65,2014-01,3
66,3673,65,2014-01,12
67,4712,65,2014-01,6
68,9740,65,2014-01,87
69,102,65,2014-01,2
70,15269,65,2014-01,5
71,5443,65,2014-01,3
72,25587,65,2014-01,26
73,27592,65,2014-01,25
74,17350,65,2014-01,32
75,40261,65,2014-01,15
77,13797,65,2014-01,15
78,56459,65,2014-01,105
79,3984,65,2014-01,21
80,79334,65,2014-01,285
81,11339,65,2014-01,1
82,64585,65,2014-01,70
83,31889,65,2014-01,2
84,33261,65,2014-01,32
85,102132,65,2014-01,127
86,619,65,2014-01,6
87,13118,65,2014-01,145
88,578,65,2014-01,21
90,7453,65,2014-01,6
91,3271,65,2014-01,10
92,15981,65,2014-01,4
93,39581,65,2014-01,2
94,25565,65,2014-01,1
95,29677,65,2014-01,9
96,78033,65,2014-01,17
99,10618,65,2014-01,9
0,38708,66,2014-02,602
1,7355,66,2014-02,440
2,16397,66,2014-02,225
3,13231,66,2014-02,4
5,818,66,2014-02,59
6,3515,66,2014-02,126
7,3012,66,2014-02,244
8,54102,66,2014-02,1
9,47728,66,2014-02,59
10,36530,66,2014-02,167
11,67188,66,2014-02,167
12,7165,66,2014-02,25
14,7764,66,2014-02,7
15,57081,66,2014-02,174
16,1368,66,2014-02,38
17,38342,66,2014-02,50
18,1733,66,2014-02,1
19,13975,66,2014-02,112
20,34217,66,2014-02,62
21,66106,66,2014-02,11
22,1730,66,2014-02,19
23,36512,66,2014-02,40
24,538,66,2014-02,6
25,17097,66,2014-02,162
26,46394,66,2014-02,83
27,105260,66,2014-02,196
28,9410,66,2014-02,68
29,92571,66,2014-02,255
30,18359,66,2014-02,4
31,105,66,2014-02,27
32,3363,66,2014-02,9
33,45646,66,2014-02,182
34,11360,66,2014-02,22
35,38551,66,2014-02,81
36,7717,66,2014-02,6
37,73799,66,2014-02,32
38,59,66,2014-02,2
39,58821,66,2014-02,13
40,4441,66,2014-02,1
41,6544,66,2014-02,2
42,73672,66,2014-02,55
43,6515,66,2014-02,35
44,25673,66,2014-02,9
46,31852,66,2014-02,96
47,479,66,2014-02,46
49,27547,66,2014-02,33
50,14456,66,2014-02,3
51,1593,66,2014-02,76
52,419,66,2014-02,4
53,31423,66,2014-02,8
55,5206,66,2014-02,18
56,46216,66,2014-02,56
57,28308,66,2014-02,36
58,2505,66,2014-02,6
59,15578,66,2014-02,27
61,6759,66,2014-02,6
62,740,66,2014-02,6
63,31770,66,2014-02,17
64,52651,66,2014-02,182
65,410,66,2014-02,3
66,3673,66,2014-02,80
67,4712,66,2014-02,3
68,9740,66,2014-02,50
69,102,66,2014-02,3
70,15269,66,2014-02,32
71,5443,66,2014-02,1
72,25587,66,2014-02,31
74,17350,66,2014-02,30
75,40261,66,2014-02,37
76,385,66,2014-02,1
77,13797,66,2014-02,4
78,56459,66,2014-02,27
79,3984,66,2014-02,14
80,79334,66,2014-02,173
81,11339,66,2014-02,1
82,64585,66,2014-02,46
83,31889,66,2014-02,1
84,33261,66,2014-02,71
85,102132,66,2014-02,384
87,13118,66,2014-02,108
88,578,66,2014-02,2
89,2556,66,2014-02,4
90,7453,66,2014-02,12
91,3271,66,2014-02,4
92,15981,66,2014-02,1
93,39581,66,2014-02,5
94,25565,66,2014-02,1
95,29677,66,2014-02,10
96,78033,66,2014-02,43
99,10618,66,2014-02,7
0,38708,67,2014-03,635
1,7355,67,2014-03,512
2,16397,67,2014-03,41
3,13231,67,2014-03,9
5,818,67,2014-03,145
6,3515,67,2014-03,41
7,3012,67,2014-03,184
8,54102,67,2014-03,3
9,47728,67,2014-03,73
10,36530,67,2014-03,144
11,67188,67,2014-03,125
12,7165,67,2014-03,41
14,7764,67,2014-03,7
15,57081,67,2014-03,155
16,1368,67,2014-03,121
17,38342,67,2014-03,154
18,1733,67,2014-03,21
19,13975,67,2014-03,77
20,34217,67,2014-03,24
21,66106,67,2014-03,37
22,1730,67,2014-03,16
23,36512,67,2014-03,153
24,538,67,2014-03,10
25,17097,67,2014-03,150
26,46394,67,2014-03,114
27,105260,67,2014-03,144
28,9410,67,2014-03,155
29,92571,67,2014-03,3
30,18359,67,2014-03,8
31,105,67,2014-03,34
32,3363,67,2014-03,6
33,45646,67,2014-03,123
34,11360,67,2014-03,96
35,38551,67,2014-03,66
36,7717,67,2014-03,16
37,73799,67,2014-03,65
38,59,67,2014-03,4
39,58821,67,2014-03,9
40,4441,67,2014-03,4
42,73672,67,2014-03,215
43,6515,67,2014-03,7
44,25673,67,2014-03,17
46,31852,67,2014-03,96
47,479,67,2014-03,21
49,27547,67,2014-03,8
50,14456,67,2014-03,3
51,1593,67,2014-03,38
52,419,67,2014-03,8
53,31423,67,2014-03,13
55,5206,67,2014-03,13
56,46216,67,2014-03,64
57,28308,67,2014-03,46
58,2505,67,2014-03,10
59,15578,67,2014-03,127
60,108501,67,2014-03,1
61,6759,67,2014-03,9
62,740,67,2014-03,5
63,31770,67,2014-03,10
64,52651,67,2014-03,70
66,3673,67,2014-03,34
67,4712,67,2014-03,3
68,9740,67,2014-03,70
69,102,67,2014-03,2
70,15269,67,2014-03,15
71,5443,67,2014-03,7
72,25587,67,2014-03,35
73,27592,67,2014-03,11
74,17350,67,2014-03,77
75,40261,67,2014-03,47
76,385,67,2014-03,15
77,13797,67,2014-03,26
78,56459,67,2014-03,128
79,3984,67,2014-03,11
80,79334,67,2014-03,35
81,11339,67,2014-03,2
82,64585,67,2014-03,3
84,33261,67,2014-03,60
85,102132,67,2014-03,215
86,619,67,2014-03,21
87,13118,67,2014-03,120
88,578,67,2014-03,5
89,2556,67,2014-03,1
90,7453,67,2014-03,4
91,3271,67,2014-03,23
92,15981,67,2014-03,6
94,25565,67,2014-03,2
95,29677,67,2014-03,2
96,78033,67,2014-03,11
0,38708,68,2014-04,687
1,7355,68,2014-04,412
2,16397,68,2014-04,129
3,13231,68,2014-04,4
5,818,68,2014-04,109
6,3515,68,2014-04,28
7,3012,68,2014-04,185
8,54102,68,2014-04,4
9,47728,68,2014-04,59
10,36530,68,2014-04,138
11,67188,68,2014-04,296
12,7165,68,2014-04,28
14,7764,68,2014-04,2
15,57081,68,2014-04,266
16,1368,68,2014-04,131
17,38342,68,2014-04,127
18,1733,68,2014-04,12
19,13975,68,2014-04,104
20,34217,68,2014-04,55
21,66106,68,2014-04,152
22,1730,68,2014-04,25
23,36512,68,2014-04,99
24,538,68,2014-04,9
25,17097,68,2014-04,69
26,46394,68,2014-04,8
27,105260,68,2014-04,192
28,9410,68,2014-04,134
29,92571,68,2014-04,72
30,18359,68,2014-04,6
31,105,68,2014-04,25
32,3363,68,2014-04,5
33,45646,68,2014-04,140
34,11360,68,2014-04,54
35,38551,68,2014-04,62
37,73799,68,2014-04,31
38,59,68,2014-04,1
39,58821,68,2014-04,13
40,4441,68,2014-04,3
41,6544,68,2014-04,30
42,73672,68,2014-04,93
43,6515,68,2014-04,8
44,25673,68,2014-04,56
45,97043,68,2014-04,1
46,31852,68,2014-04,41
47,479,68,2014-04,31
49,27547,68,2014-04,28
51,1593,68,2014-04,43
52,419,68,2014-04,16
53,31423,68,2014-04,4
55,5206,68,2014-04,5
56,46216,68,2014-04,31
57,28308,68,2014-04,55
58,2505,68,2014-04,2
59,15578,68,2014-04,47
60,108501,68,2014-04,471
61,6759,68,2014-04,6
62,740,68,2014-04,3
63,31770,68,2014-04,5
64,52651,68,2014-04,3
65,410,68,2014-04,2
66,3673,68,2014-04,3
67,4712,68,2014-04,8
68,9740,68,2014-04,23
69,102,68,2014-04,5
70,15269,68,2014-04,8
71,5443,68,2014-04,17
72,25587,68,2014-04,20
74,17350,68,2014-04,26
75,40261,68,2014-04,12
76,385,68,2014-04,18
77,13797,68,2014-04,10
78,56459,68,2014-04,88
79,3984,68,2014-04,9
81,11339,68,2014-04,8
82,64585,68,2014-04,5
83,31889,68,2014-04,1
84,33261,68,2014-04,10
85,102132,68,2014-04,218
86,619,68,2014-04,18
87,13118,68,2014-04,10
88,578,68,2014-04,1
89,2556,68,2014-04,1
90,7453,68,2014-04,2
91,3271,68,2014-04,2
92,15981,68,2014-04,3
93,39581,68,2014-04,4
95,29677,68,2014-04,18
96,78033,68,2014-04,35
97,10706,68,2014-04,4
99,10618,68,2014-04,1
0,38708,69,2014-05,666
1,7355,69,2014-05,400
2,16397,69,2014-05,137
3,13231,69,2014-05,4
5,818,69,2014-05,148
6,3515,69,2014-05,74
7,3012,69,2014-05,180
8,54102,69,2014-05,1
9,47728,69,2014-05,34
10,36530,69,2014-05,57
11,67188,69,2014-05,207
12,7165,69,2014-05,25
14,7764,69,2014-05,5
15,57081,69,2014-05,414
16,1368,69,2014-05,68
17,38342,69,2014-05,108
18,1733,69,2014-05,19
19,13975,69,2014-05,223
20,34217,69,2014-05,36
21,66106,69,2014-05,103
22,1730,69,2014-05,18
23,36512,69,2014-05,108
24,538,69,2014-05,4
25,17097,69,2014-05,96
26,46394,69,2014-05,52
27,105260,69,2014-05,172
28,9410,69,2014-05,111
29,92571,69,2014-05,284
30,18359,69,2014-05,28
31,105,69,2014-05,26
32,3363,69,2014-05,1
33,45646,69,2014-05,131
34,11360,69,2014-05,25
35,38551,69,2014-05,68
36,7717,69,2014-05,1
37,73799,69,2014-05,40
38,59,69,2014-05,7
39,58821,69,2014-05,26
40,4441,69,2014-05,2
41,6544,69,2014-05,26
42,73672,69,2014-05,11
43,6515,69,2014-05,43
44,25673,69,2014-05,117
45,97043,69,2014-05,3
46,31852,69,2014-05,78
47,479,69,2014-05,39
49,27547,69,2014-05,3
50,14456,69,2014-05,1
51,1593,69,2014-05,38
52,419,69,2014-05,9
53,31423,69,2014-05,6
54,112180,69,2014-05,323
55,5206,69,2014-05,5
56,46216,69,2014-05,59
57,28308,69,2014-05,27
58,2505,69,2014-05,21
59,15578,69,2014-05,57
60,108501,69,2014-05,243
61,6759,69,2014-05,5
62,740,69,2014-05,4
63,31770,69,2014-05,20
64,52651,69,2014-05,270
66,3673,69,2014-05,2
67,4712,69,2014-05,3
68,9740,69,2014-05,41
69,102,69,2014-05,2
70,15269,69,2014-05,25
71,5443,69,2014-05,8
72,25587,69,2014-05,6
73,27592,69,2014-05,1
74,17350,69,2014-05,61
75,40261,69,2014-05,4
76,385,69,2014-05,2
78,56459,69,2014-05,22
79,3984,69,2014-05,9
80,79334,69,2014-05,44
82,64585,69,2014-05,19
84,33261,69,2014-05,14
85,102132,69,2014-05,266
86,619,69,2014-05,4
87,13118,69,2014-05,1
88,578,69,2014-05,2
89,2556,69,2014-05,1
90,7453,69,2014-05,3
91,3271,69,2014-05,23
92,15981,69,2014-05,25
93,39581,69,2014-05,19
95,29677,69,2014-05,39
96,78033,69,2014-05,70
97,10706,69,2014-05,3
0,38708,70,2014-06,648
1,7355,70,2014-06,260
2,16397,70,2014-06,161
3,13231,70,2014-06,4
5,818,70,2014-06,132
6,3515,70,2014-06,70
7,3012,70,2014-06,271
8,54102,70,2014-06,10
9,47728,70,2014-06,55
10,36530,70,2014-06,111
11,67188,70,2014-06,166
12,7165,70,2014-06,21
14,7764,70,2014-06,1
15,57081,70,2014-06,194
16,1368,70,2014-06,30
17,38342,70,2014-06,113
18,1733,70,2014-06,9
19,13975,70,2014-06,310
20,34217,70,2014-06,77
21,66106,70,2014-06,152
22,1730,70,2014-06,31
23,36512,70,2014-06,63
24,538,70,2014-06,4
25,17097,70,2014-06,60
26,46394,70,2014-06,34
27,105260,70,2014-06,134
28,9410,70,2014-06,181
29,92571,70,2014-06,229
30,18359,70,2014-06,36
31,105,70,2014-06,9
32,3363,70,2014-06,6
33,45646,70,2014-06,41
34,11360,70,2014-06,103
35,38551,70,2014-06,106
36,7717,70,2014-06,3
37,73799,70,2014-06,70
38,59,70,2014-06,1
39,58821,70,2014-06,76
40,4441,70,2014-06,2
41,6544,70,2014-06,33
42,73672,70,2014-06,5
43,6515,70,2014-06,13
44,25673,70,2014-06,107
46,31852,70,2014-06,42
47,479,70,2014-06,24
49,27547,70,2014-06,14
50,14456,70,2014-06,1
51,1593,70,2014-06,24
52,419,70,2014-06,3
53,31423,70,2014-06,2
54,112180,70,2014-06,322
56,46216,70,2014-06,73
57,28308,70,2014-06,53
58,2505,70,2014-06,14
59,15578,70,2014-06,15
60,108501,70,2014-06,188
61,6759,70,2014-06,5
62,740,70,2014-06,2
63,31770,70,2014-06,9
64,52651,70,2014-06,141
65,410,70,2014-06,2
66,3673,70,2014-06,17
67,4712,70,2014-06,4
68,9740,70,2014-06,17
69,102,70,2014-06,1
70,15269,70,2014-06,3
71,5443,70,2014-06,8
72,25587,70,2014-06,2
74,17350,70,2014-06,22
75,40261,70,2014-06,3
76,385,70,2014-06,1
77,13797,70,2014-06,13
78,56459,70,2014-06,8
79,3984,70,2014-06,4
80,79334,70,2014-06,77
81,11339,70,2014-06,1
82,64585,70,2014-06,6
84,33261,70,2014-06,2
85,102132,70,2014-06,187
86,619,70,2014-06,4
87,13118,70,2014-06,6
88,578,70,2014-06,3
89,2556,70,2014-06,2
90,7453,70,2014-06,3
91,3271,70,2014-06,62
92,15981,70,2014-06,7
93,39581,70,2014-06,5
94,25565,70,2014-06,34
95,29677,70,2014-06,7
96,78033,70,2014-06,16
97,10706,70,2014-06,5
0,38708,71,2014-07,622
1,7355,71,2014-07,305
2,16397,71,2014-07,199
3,13231,71,2014-07,7
4,117315,71,2014-07,9
5,818,71,2014-07,183
6,3515,71,2014-07,63
7,3012,71,2014-07,125
8,54102,71,2014-07,4
9,47728,71,2014-07,83
10,36530,71,2014-07,171
11,67188,71,2014-07,196
12,7165,71,2014-07,17
14,7764,71,2014-07,5
15,57081,71,2014-07,81
16,1368,71,2014-07,10
17,38342,71,2014-07,54
18,1733,71,2014-07,5
19,13975,71,2014-07,212
20,34217,71,2014-07,72
21,66106,71,2014-07,114
22,1730,71,2014-07,28
23,36512,71,2014-07,80
24,538,71,2014-07,5
25,17097,71,2014-07,50
26,46394,71,2014-07,33
27,105260,71,2014-07,218
28,9410,71,2014-07,52
29,92571,71,2014-07,80
30,18359,71,2014-07,11
31,105,71,2014-07,104
32,3363,71,2014-07,4
33,45646,71,2014-07,7
34,11360,71,2014-07,18
35,38551,71,2014-07,105
37,73799,71,2014-07,86
38,59,71,2014-07,11
39,58821,71,2014-07,125
40,4441,71,2014-07,2
41,6544,71,2014-07,21
42,73672,71,2014-07,18
43,6515,71,2014-07,53
44,25673,71,2014-07,29
46,31852,71,2014-07,106
47,479,71,2014-07,86
48,117097,71,2014-07,3
49,27547,71,2014-07,25
50,14456,71,2014-07,1
51,1593,71,2014-07,59
52,419,71,2014-07,9
54,112180,71,2014-07,287
55,5206,71,2014-07,2
56,46216,71,2014-07,97
57,28308,71,2014-07,70
58,2505,71,2014-07,28
59,15578,71,2014-07,9
60,108501,71,2014-07,240
61,6759,71,2014-07,2
62,740,71,2014-07,6
63,31770,71,2014-07,8
65,410,71,2014-07,2
66,3673,71,2014-07,9
67,4712,71,2014-07,2
68,9740,71,2014-07,28
69,102,71,2014-07,1
70,15269,71,2014-07,1
71,5443,71,2014-07,4
72,25587,71,2014-07,7
73,27592,71,2014-07,2
74,17350,71,2014-07,9
75,40261,71,2014-07,3
76,385,71,2014-07,2
77,13797,71,2014-07,10
78,56459,71,2014-07,35
79,3984,71,2014-07,20
80,79334,71,2014-07,86
81,11339,71,2014-07,3
83,31889,71,2014-07,1
84,33261,71,2014-07,4
85,102132,71,2014-07,153
87,13118,71,2014-07,6
88,578,71,2014-07,8
89,2556,71,2014-07,1
90,7453,71,2014-07,1
91,3271,71,2014-07,23
92,15981,71,2014-07,6
93,39581,71,2014-07,1
94,25565,71,2014-07,2
95,29677,71,2014-07,13
96,78033,71,2014-07,13
97,10706,71,2014-07,3
99,10618,71,2014-07,2
0,38708,72,2014-08,556
1,7355,72,2014-08,374
2,16397,72,2014-08,102
3,13231,72,2014-08,1
4,117315,72,2014-08,95
5,818,72,2014-08,128
6,3515,72,2014-08,206
7,3012,72,2014-08,200
8,54102,72,2014-08,1
9,47728,72,2014-08,90
10,36530,72,2014-08,82
11,67188,72,2014-08,148
12,7165,72,2014-08,30
14,7764,72,2014-08,5
15,57081,72,2014-08,172
16,1368,72,2014-08,8
17,38342,72,2014-08,126
18,1733,72,2014-08,11
19,13975,72,2014-08,101
20,34217,72,2014-08,49
21,66106,72,2014-08,80
22,1730,72,2014-08,30
23,36512,72,2014-08,149
24,538,72,2014-08,5
25,17097,72,2014-08,43
26,46394,72,2014-08,1
27,105260,72,2014-08,205
28,9410,72,2014-08,28
29,92571,72,2014-08,59
30,18359,72,2014-08,31
31,105,72,2014-08,55
32,3363,72,2014-08,2
33,45646,72,2014-08,1
34,11360,72,2014-08,23
35,38551,72,2014-08,42
36,7717,72,2014-08,1
37,73799,72,2014-08,260
38,59,72,2014-08,6
39,58821,72,2014-08,48
40,4441,72,2014-08,4
41,6544,72,2014-08,43
42,73672,72,2014-08,4
43,6515,72,2014-08,186
44,25673,72,2014-08,245
46,31852,72,2014-08,57
47,479,72,2014-08,58
48,117097,72,2014-08,112
49,27547,72,2014-08,13
